matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split
0,498,548.0,1.2060170999902766,wfa,0.05698559997836128,572.0,513,2,0.0132292999769561,0.033718999999109656,546.0,526,4,0.2837753999920096,0.020608799997717142,555.0,539,8,0.00857100001303479
1,726,842.0,0.14728570001898333,wfa,0.0774983000010252,844.0,752,2,0.0020358999900054187,0.042922699998598546,826.0,772,4,0.0048473000060766935,0.024219099985202774,834.0,801,8,0.0071823000034783036
2,738,846.0,0.15095119999023154,wfa,0.08062490000156686,874.0,759,2,0.0014805000100750476,0.04327449999982491,858.0,790,4,0.0034721000120043755,0.029847300000255927,859.0,824,8,0.0069568000035360456
3,882,1018.0,0.16825320001225919,wfa,0.16918799999984913,1049.0,925,2,0.0020329999970272183,0.05257659999188036,1026.0,954,4,0.00479000000632368,0.03628300002310425,1045.0,996,8,0.008204499987186864
4,889,1052.0,0.17013079999014735,wfa,0.09724370000185445,1035.0,920,2,0.0023199999995995313,0.053212500002700835,1059.0,965,4,0.004610099975252524,0.03695159999188036,1048.0,1009,8,0.008865700016031042
5,792,898.0,0.15136940000229515,wfa,0.08486490001087077,906.0,816,2,0.002123800019035116,0.05660930002341047,916.0,848,4,0.006133300019428134,0.036245099996449426,900.0,874,8,0.010266500001307577
6,690,781.0,0.1350146000040695,wfa,0.07361330001731403,780.0,715,2,0.0021022000000812113,0.047456600004807115,788.0,738,4,0.003985400020610541,0.026770399999804795,783.0,758,8,0.008730900008231401
7,452,500.0,0.11163249998935498,wfa,0.062025100021855906,510.0,467,2,0.0021895999961998314,0.03252749997773208,516.0,486,4,0.004925899993395433,0.014606700016884133,510.0,493,8,0.006982000020798296
8,662,745.0,0.13935459998901933,wfa,0.0749239000142552,780.0,696,2,0.0017979999829549342,0.040230800019344315,773.0,715,4,0.004271400015568361,0.02745140000479296,758.0,735,8,0.007803999993484467
9,544,624.0,0.10886789998039603,wfa,0.059685599990189075,594.0,561,2,0.001355799991870299,0.034569699986604974,624.0,581,4,0.0033733999880496413,0.021301700006006286,607.0,594,8,0.006212500011315569
10,703,797.0,0.13798059997498058,wfa,0.09168650000356138,779.0,711,2,0.0021151000109966844,0.04271150002023205,788.0,741,4,0.004562400019494817,0.022151900018798187,794.0,763,8,0.008348099974682555
11,655,712.0,0.1314307999855373,wfa,0.07279469998320565,767.0,684,2,0.0020323999924585223,0.039935999986482784,755.0,706,4,0.004459699994185939,0.028148600016720593,745.0,730,8,0.006566800002474338
12,530,594.0,0.1064032000140287,wfa,0.056730000011157244,583.0,540,2,0.001855300011811778,0.031501199991907924,590.0,552,4,0.004007300012744963,0.019511799997417256,583.0,567,8,0.00813259999267757
13,837,950.0,0.1605983999907039,wfa,0.10801500000525266,972.0,862,2,0.0024028999905567616,0.05044590000761673,960.0,901,4,0.004591600009007379,0.031981400010408834,980.0,935,8,0.007382199983112514
14,476,531.0,0.09291539998957887,wfa,0.052721999993082136,546.0,489,2,0.0018121999746654183,0.028097600006731227,524.0,499,4,0.004049700015457347,0.019315300014568493,534.0,519,8,0.006109999987529591
15,817,1003.0,0.15178610000293702,wfa,0.08759480001754127,952.0,844,2,0.002279000007547438,0.058000999997602776,939.0,877,4,0.004607100010616705,0.026724900002591312,947.0,905,8,0.007195499987574294
16,583,637.0,0.11770789997535758,wfa,0.06357289999141358,641.0,592,2,0.0019260999979451299,0.034105600003385916,648.0,613,4,0.003956699976697564,0.021024600020609796,642.0,624,8,0.00589380000019446
17,773,900.0,0.14834320000954904,wfa,0.08298750000540167,903.0,815,2,0.0016243000281974673,0.05746410001302138,949.0,851,4,0.00368780002463609,0.025118499994277954,932.0,874,8,0.0067878999980166554
18,631,705.0,0.118034200015245,wfa,0.07773620000807568,710.0,645,2,0.0027209999971091747,0.03696290001971647,717.0,664,4,0.0040009000222198665,0.024884199985535815,707.0,686,8,0.006907499977387488
19,722,832.0,0.13270689998171292,wfa,0.0793781999964267,847.0,771,2,0.0016796000127214938,0.053652400005375966,863.0,808,4,0.004723999998532236,0.02471339999465272,859.0,823,8,0.007850599999073893
20,838,1004.0,0.17588999998406507,wfa,0.08907690001069568,987.0,864,2,0.001868599996669218,0.04977189999772236,971.0,897,4,0.0035383999929763377,0.03177870000945404,972.0,934,8,0.0069201000151224434
