matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split
75,7656,8209.0,1.1038094999967143,heavy_static,0.5094768999842927,8209.0,7541,2,0.018496699980460107,0.2448376000393182,8209.0,7490,4,0.034583000000566244,0.1218980000121519,8209.0,7476,8,0.045841700048185885
76,7592,8105.0,1.2018098999978974,heavy_static,0.5157455999869853,8105.0,7477,2,0.020519100013189018,0.23908669990487397,8105.0,7370,4,0.03395640000235289,0.12310130009427667,8105.0,7383,8,0.04573470004834235
77,7939,8543.0,1.2586747000459582,heavy_static,0.5354433000320569,8543.0,7853,2,0.01889359997585416,0.30377879994921386,8543.0,7722,4,0.03600029996596277,0.12496799998916686,8543.0,7672,8,0.056303299963474274
78,7337,7833.0,1.1897933000000194,heavy_static,0.4914088000077754,7833.0,7227,2,0.01811099995393306,0.2335192000027746,7833.0,7150,4,0.03190960001666099,0.11702450003940612,7833.0,7209,8,0.043773100012913346
79,7704,8295.0,1.1993306999793276,heavy_static,0.5180631000548601,8295.0,7633,2,0.01876610005274415,0.2694126000860706,8295.0,7500,4,0.035722500062547624,0.1680956999771297,8295.0,7546,8,0.04987240000627935
80,7575,8143.0,1.1839268999174237,heavy_static,0.5942329000681639,8143.0,7501,2,0.01816890004556626,0.24950130004435778,8143.0,7401,4,0.03401730000041425,0.13948470004834235,8143.0,7409,8,0.047733800020068884
81,7683,8275.0,1.2465875999769196,heavy_static,0.5208518999861553,8275.0,7612,2,0.018075300031341612,0.25408109999261796,8275.0,7519,4,0.03380460001062602,0.17579279991332442,8275.0,7589,8,0.06334729993250221
82,7411,7904.0,1.1679551000706851,heavy_static,0.5011039999080822,7904.0,7283,2,0.015788499964401126,0.2367088000755757,7904.0,7236,4,0.030911799985915422,0.13405110000167042,7904.0,7229,8,0.04182709997985512
83,7692,8249.0,1.1848407000070438,heavy_static,0.5151830000104383,8249.0,7596,2,0.01853190001565963,0.24900100007653236,8249.0,7478,4,0.03435670002363622,0.14578300004359335,8249.0,7502,8,0.055757800000719726
84,7934,8557.0,1.2637881999835372,heavy_static,0.5479482999071479,8557.0,7870,2,0.019173899898305535,0.29270350001752377,8557.0,7762,4,0.03620570001658052,0.12700750003568828,8557.0,7749,8,0.05833959998562932
85,7477,8034.0,1.1782040999969468,heavy_static,0.5093605000292882,8034.0,7415,2,0.017320699989795685,0.23961549997329712,8034.0,7289,4,0.030070299981161952,0.12691450002603233,8034.0,7325,8,0.04783950001001358
86,7548,8087.0,1.200625199940987,heavy_static,0.5078301000175998,8087.0,7466,2,0.018137099919840693,0.24154219997581095,8087.0,7327,4,0.03425629995763302,0.1840418999781832,8087.0,7345,8,0.046523099998012185
87,7653,8234.0,1.1958356000250205,heavy_static,0.5420507000526413,8234.0,7564,2,0.01632880000397563,0.2606114000082016,8234.0,7446,4,0.034702999982982874,0.13333069998770952,8234.0,7493,8,0.05930740002077073
88,7910,8513.0,1.25805709999986,heavy_static,0.5272209000540897,8513.0,7823,2,0.01869479997549206,0.3085659999633208,8513.0,7685,4,0.0350107999984175,0.13552329991944134,8513.0,7695,8,0.05434969998896122
89,7732,8332.0,1.2043615999864414,heavy_static,0.5249620000831783,8332.0,7640,2,0.017650100053288043,0.26364159991499037,8332.0,7551,4,0.03252849995624274,0.15343539998866618,8332.0,7578,8,0.06006669998168945
90,7826,8425.0,1.271489500068128,heavy_static,0.5351785999955609,8425.0,7741,2,0.018641100032255054,0.2770662000402808,8425.0,7627,4,0.03460449993144721,0.1391504000639543,8425.0,7682,8,0.05598369997460395
91,7069,7584.0,1.0998321999795735,heavy_static,0.48119630001019686,7584.0,7017,2,0.0159866000758484,0.22963650000747293,7584.0,6919,4,0.02775960008148104,0.11670870007947087,7584.0,6969,8,0.03911910008173436
92,7743,8324.0,1.0936351000564173,heavy_static,0.5228672999655828,8324.0,7657,2,0.017982600023970008,0.2611104999668896,8324.0,7588,4,0.029326099902391434,0.14752130000852048,8324.0,7563,8,0.05300860002171248
93,7219,7729.0,1.2624736999860033,heavy_static,0.49369109992403537,7729.0,7175,2,0.019139999989420176,0.24309160001575947,7729.0,7099,4,0.033832999994046986,0.13659440004266798,7729.0,7100,8,0.05789529997855425
94,7470,8057.0,1.1938949000323191,heavy_static,0.5054815999465063,8057.0,7433,2,0.01817309996113181,0.28374310000799596,8057.0,7335,4,0.03451809997204691,0.12607600004412234,8057.0,7384,8,0.05331240000668913
