matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split,euler_heuristic_depth4_time,euler_heuristic_depth4_cycle,euler_heuristic_depth4_perms,euler_heuristic_depth4_planes,euler_heuristic_depth4_split
13,533,9904.0,0.29613270005211234,heavy,0.11447829997632653,9512.0,550,2,0.01707270002225414,0.04782160004833713,9711.0,560,4,0.03173200000310317,0.018038199981674552,10136.0,615,8,0.04130370001075789,0.008889200049452484,10779.0,737,16,0.05011949996696785
14,547,9198.0,0.32102380000287667,heavy,0.115046999999322,9337.0,603,2,0.015063699975144118,0.04385979997459799,9388.0,584,4,0.029564600030425936,0.018554900016169995,9676.0,632,8,0.03973550000227988,0.010615100036375225,10297.0,750,16,0.04752969997934997
15,521,10263.0,0.3081525999587029,heavy,0.11617200000910088,10105.0,574,2,0.016487899993080646,0.04692740004975349,10307.0,562,4,0.031861199997365475,0.019470400002319366,10719.0,613,8,0.039735800004564226,0.009851899987552315,11380.0,722,16,0.04650469997432083
16,508,9399.0,0.33324680000077933,heavy,0.11510250001447275,9725.0,564,2,0.017070400004740804,0.046263700001873076,9795.0,571,4,0.03089019999606535,0.024977800028864294,10319.0,605,8,0.04282410000450909,0.011179400025866926,10826.0,723,16,0.056334400025662035
17,507,10228.0,0.32601449999492615,heavy,0.12909709999803454,10462.0,602,2,0.01703280000947416,0.04479299997910857,10584.0,572,4,0.03472270001657307,0.019809499965049326,10905.0,621,8,0.04019410000182688,0.00903489999473095,11609.0,736,16,0.05326549999881536
18,531,9627.0,0.31848670000908896,heavy,0.11735139996744692,9694.0,557,2,0.01784889999544248,0.046690499992109835,10071.0,589,4,0.0320501999813132,0.02018079999834299,10417.0,628,8,0.041663399955723435,0.009445100033190101,10985.0,749,16,0.051210999954491854
19,515,9791.0,0.3104556000325829,heavy,0.11468619998777285,10001.0,576,2,0.017079300014302135,0.04541250003967434,10049.0,590,4,0.032896899967454374,0.01794370001880452,10557.0,620,8,0.04326739994576201,0.03900940000312403,11021.0,737,16,0.05182690004585311
20,545,10234.0,0.32584459998179227,heavy,0.11599469999782741,10223.0,584,2,0.016684899979736656,0.04338899999856949,10395.0,580,4,0.03248590003931895,0.0178340999991633,10574.0,605,8,0.04499810002744198,0.00875169999198988,11263.0,737,16,0.04943369998363778
21,491,9185.0,0.3178633999777958,heavy,0.11231969995424151,9502.0,578,2,0.01630799996200949,0.048030000005383044,9475.0,586,4,0.03116110002156347,0.01989960001083091,9778.0,616,8,0.04069280001567677,0.008558300032746047,10350.0,721,16,0.04687080002622679
22,520,9565.0,0.3275868999771774,heavy,0.12169780000112951,9645.0,550,2,0.015877900004852563,0.04920080001465976,10076.0,564,4,0.02999650000128895,0.017273599980399013,10445.0,613,8,0.0397695999708958,0.009523700049612671,10885.0,718,16,0.04999919998226687
23,522,9576.0,0.3246040999656543,heavy,0.12073969998164102,9521.0,576,2,0.015667199972085655,0.046354399994015694,9944.0,583,4,0.030940899974666536,0.017564899986609817,9977.0,612,8,0.040703199978452176,0.008794599969405681,10562.0,729,16,0.05019779998110607
24,534,9759.0,0.305843600013759,heavy,0.12650250003207475,9642.0,572,2,0.017230700002983212,0.0484635999891907,9732.0,548,4,0.03568159998394549,0.01943109999410808,10344.0,635,8,0.042696200020145625,0.009503400011453778,10752.0,730,16,0.05076469999039546
25,494,9471.0,0.3009308999753557,heavy,0.10755140002584085,9562.0,570,2,0.017096599971409887,0.04187309998087585,9644.0,567,4,0.031894099956844,0.019884200009983033,10076.0,605,8,0.04477540001971647,0.008986900036688894,10557.0,721,16,0.04851049999706447
26,531,9743.0,0.3276612000190653,heavy,0.10659360000863671,9464.0,570,2,0.020673700026236475,0.044820600014645606,9652.0,544,4,0.03176110005006194,0.01807980000739917,10099.0,605,8,0.04129219998139888,0.008518900023773313,10680.0,722,16,0.05009999999310821
